"input_id","run","biosample","bioproject","organism"
"SRR2075948","                                <Run acc=""SRR2075948"" total_spots=""323388"" total_bases=""100530717"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR4417574","                                <Run acc=""SRR4417574"" total_spots=""832246"" total_bases=""373018072"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3131169","                                <Run acc=""SRR3131169"" total_spots=""1160668"" total_bases=""694383501"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3137587","                                <Run acc=""SRR3137587"" total_spots=""618904"" total_bases=""370615172"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR4417592","                                <Run acc=""SRR4417592"" total_spots=""846642"" total_bases=""387004980"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR654338","                                <Run acc=""SRR654238"" total_spots=""3147899"" total_bases=""635875598"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/><Run acc=""SRR654338"" total_spots=""3129596"" total_bases=""632178392"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR6818824","                                <Run acc=""SRR6818823"" total_spots=""163482"" total_bases=""1734769791"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/><Run acc=""SRR6818824"" total_spots=""163482"" total_bases=""1255052163"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR4417583","                                <Run acc=""SRR4417583"" total_spots=""1443179"" total_bases=""636244270"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR4417610","                                <Run acc=""SRR4417610"" total_spots=""863976"" total_bases=""378472837"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR2075880","                                <Run acc=""SRR2075880"" total_spots=""233802"" total_bases=""100733361"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR5891472","                                <Run acc=""SRR5891472"" total_spots=""2562287"" total_bases=""512457400"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3170734","                                <Run acc=""SRR3170734"" total_spots=""686327"" total_bases=""411195878"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR4417604","                                <Run acc=""SRR4417604"" total_spots=""888142"" total_bases=""391737619"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3503444","                                <Run acc=""SRR3503444"" total_spots=""1496543"" total_bases=""451955986"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3131172","                                <Run acc=""SRR3131172"" total_spots=""1034661"" total_bases=""619715276"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR4417605","                                <Run acc=""SRR4417605"" total_spots=""826525"" total_bases=""369619025"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3168648","                                <Run acc=""SRR3168648"" total_spots=""1031078"" total_bases=""482543431"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3503602","                                <Run acc=""SRR3503602"" total_spots=""1859086"" total_bases=""543351075"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3504016","                                <Run acc=""SRR3504016"" total_spots=""1589121"" total_bases=""455329446"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR4417586","                                <Run acc=""SRR4417586"" total_spots=""683535"" total_bases=""317037709"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3131227","                                <Run acc=""SRR3131227"" total_spots=""656697"" total_bases=""392958581"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR5901132","                                <Run acc=""SRR5901132"" total_spots=""836478"" total_bases=""396645576"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3170737","                                <Run acc=""SRR3170737"" total_spots=""586713"" total_bases=""351234580"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3503843","                                <Run acc=""SRR3503843"" total_spots=""2504129"" total_bases=""727013800"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3131235","                                <Run acc=""SRR3131235"" total_spots=""1132376"" total_bases=""677163095"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3137590","                                <Run acc=""SRR3137590"" total_spots=""542485"" total_bases=""324697959"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3170608","                                <Run acc=""SRR3170608"" total_spots=""738776"" total_bases=""442448938"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR4417595","                                <Run acc=""SRR4417595"" total_spots=""783758"" total_bases=""345985328"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3503900","                                <Run acc=""SRR3503900"" total_spots=""1903063"" total_bases=""552943457"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3503841","                                <Run acc=""SRR3503841"" total_spots=""2416143"" total_bases=""694310109"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
